Time period,Unnamed: 1,Unnamed: 2,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009
Geographic area,Indicator,Sex,,,,,,,,,,,
,,,,,,,,,,,,,
Afghanistan,Child mortality rate (aged 1-4 years),Female,14.0650232726173,14.9300215566036,15.8812720722902,16.9141727799428,18.0469943034539,19.3045178163775,20.6891055951799,22.1010762333929,23.6376188587595,25.182880366115,26.8264822153924
Afghanistan,Child mortality rate (aged 1-4 years),Male,14.7365096494159,15.5178807366032,16.3734515342516,17.3295877262141,18.428474925707,19.6215778631759,20.8769759484173,22.2290591969977,23.5891783081664,25.0294288358689,26.5377892046931
Afghanistan,Child mortality rate (aged 1-4 years),Total,14.4276444822006,15.2295389167955,16.1295411314406,17.1322621800273,18.2450826189405,19.4946792505875,20.7953264001354,22.2046970685254,23.6419585151978,25.1317627732846,26.6801915223512
Albania,Child mortality rate (aged 1-4 years),Female,1.20039900520869,1.16560941102112,1.15603132612074,1.15634179125707,1.19198578766821,1.22582701372559,1.27813292800566,1.37068303924737,1.48188312036357,1.60516183665893,1.76399381463072
Albania,Child mortality rate (aged 1-4 years),Male,0.95848612603211,0.959907898870127,0.947348585055463,0.946906293441796,0.942927624916379,0.979868823148378,1.04042516502328,1.10288239393685,1.18064775605409,1.27466634435036,1.36535797489884
Albania,Child mortality rate (aged 1-4 years),Total,1.07740873021983,1.06055044221748,1.04906929351739,1.04918272984555,1.06485236425863,1.10010924384285,1.15680470948648,1.23415363234858,1.32816138178332,1.43621376720288,1.5606201173291
Algeria,Child mortality rate (aged 1-4 years),Female,3.2860811223846,3.36350457382623,3.43397718471006,3.49851197157108,3.56456539127581,3.61680088506433,3.67371899770547,3.73179389483186,3.80835408026353,3.90395214799827,4.0321351813713
Algeria,Child mortality rate (aged 1-4 years),Male,3.44743162582056,3.52550339045188,3.60338595675103,3.67301659563318,3.71730009236548,3.75227202428702,3.78360617054008,3.83617924782037,3.91130490900332,4.02318398871493,4.16463433845404
Algeria,Child mortality rate (aged 1-4 years),Total,3.368519909769,3.44703112332795,3.52044105446647,3.58805756195557,3.64318701010069,3.68611054433349,3.72967639685412,3.78479980870855,3.86111463269645,3.96509569519543,4.10028576945137
Andorra,Child mortality rate (aged 1-4 years),Female,0.0901032478420327,0.0982260229091536,0.122939226885832,0.120321696278403,0.13711355908036,0.158205427712277,0.185184640169866,0.213800210416226,0.214469708368359,0.268385634117796,0.295796484639177
Andorra,Child mortality rate (aged 1-4 years),Male,0.178053835451275,0.188261862696271,0.184278138705585,0.215419081031731,0.236462690190176,0.262164487787375,0.295337519718997,0.328482618170645,0.39664956178026,0.429157142861236,0.495112603792702
Andorra,Child mortality rate (aged 1-4 years),Total,0.135706094425148,0.144878830018291,0.154577782441268,0.169171957307646,0.187942930552576,0.211434029816548,0.24117499182813,0.272580700111158,0.308350389828127,0.35166596367453,0.398039831315644
Angola,Child mortality rate (aged 1-4 years),Female,25.0917368514028,26.3492245212528,27.7702249206893,29.4465832102733,31.3129914057347,33.5722832815139,36.2721818492454,39.3563076158307,42.9582456517562,46.8062710696964,51.0100862314501
Angola,Child mortality rate (aged 1-4 years),Male,26.6267055316544,27.9918679915929,29.5732537721004,31.2390889747705,33.1724680607968,35.4757800453961,38.1195911345265,41.3746958513513,45.1422064577618,49.1588353551249,53.5458685132454
Angola,Child mortality rate (aged 1-4 years),Total,25.8012670118261,27.2124279030998,28.6192643791733,30.3351559089762,32.2493902380123,34.5457397273473,37.2771169889372,40.4090427562744,44.0276092124497,48.0437184968687,52.3034302276172
